kW
1.383519303374177
1.3143433382054681
1.2912846831492322
1.2682260280929958
1.2451673730367596
1.2451673730367596
1.2451673730367596
1.2451673730367596
1.2912846831492322
1.2912846831492322
1.3374019932617045
1.4757539235991224
1.6371645089927762
2.0522203000050294
2.4903347460735192
3.2512703629293163
4.196675220235004
5.165138732596929
6.387247450577451
6.848420551702177
6.9637138269833585
7.07900710226454
7.125124412377012
7.217359032601957
7.148183067433249
6.871479206758413
6.525599380914869
6.479482070802397
6.5025407258586325
6.5025407258586325
6.364188795521215
6.202778210127561
5.926074349452725
5.534077213496708
4.819258906753383
3.7124434640540422
3.0898597775356627
2.905390537085772
2.836214571917063
2.743979951692118
2.6056280213547
2.3981001258485737
2.2136308853986835
2.0752789550612656
1.9599856797800843
1.7985750943864303
1.7063404741614852
1.5910471988803037
1.383519303374177
1.3143433382054681
1.2912846831492322
1.2682260280929958
1.2451673730367596
1.2451673730367596
1.2451673730367596
1.2451673730367596
1.2912846831492322
1.2912846831492322
1.3374019932617045
1.4757539235991224
1.6371645089927762
2.0522203000050294
2.4903347460735192
3.2512703629293163
4.196675220235004
5.165138732596929
6.387247450577451
6.848420551702177
6.9637138269833585
7.07900710226454
7.125124412377012
7.217359032601957
7.148183067433249
6.871479206758413
6.525599380914869
6.479482070802397
6.5025407258586325
6.5025407258586325
6.364188795521215
6.202778210127561
5.926074349452725
5.534077213496708
4.819258906753383
3.7124434640540422
3.0898597775356627
2.905390537085772
2.836214571917063
2.743979951692118
2.6056280213547
2.3981001258485737
2.2136308853986835
2.0752789550612656
1.9599856797800843
1.7985750943864303
1.7063404741614852
1.5910471988803037
1.383519303374177
1.3143433382054681
1.2912846831492322
1.2682260280929958
1.2451673730367596
1.2451673730367596
1.2451673730367596
1.2451673730367596
1.2912846831492322
1.2912846831492322
1.3374019932617045
1.4757539235991224
1.6371645089927762
2.0522203000050294
2.4903347460735192
3.2512703629293163
4.196675220235004
5.165138732596929
6.387247450577451
6.848420551702177
6.9637138269833585
7.07900710226454
7.125124412377012
7.217359032601957
7.148183067433249
6.871479206758413
6.525599380914869
6.479482070802397
6.5025407258586325
6.5025407258586325
6.364188795521215
6.202778210127561
5.926074349452725
5.534077213496708
4.819258906753383
3.7124434640540422
3.0898597775356627
2.905390537085772
2.836214571917063
2.743979951692118
2.6056280213547
2.3981001258485737
2.2136308853986835
2.0752789550612656
1.9599856797800843
1.7985750943864303
1.7063404741614852
1.5910471988803037
1.383519303374177
1.3143433382054681
1.2912846831492322
1.2682260280929958
1.2451673730367596
1.2451673730367596
1.2451673730367596
1.2451673730367596
1.2912846831492322
1.2912846831492322
1.3374019932617045
1.4757539235991224
1.6371645089927762
2.0522203000050294
2.4903347460735192
3.2512703629293163
4.196675220235004
5.165138732596929
6.387247450577451
6.848420551702177
6.9637138269833585
7.07900710226454
7.125124412377012
7.217359032601957
7.148183067433249
6.871479206758413
6.525599380914869
6.479482070802397
6.5025407258586325
6.5025407258586325
6.364188795521215
6.202778210127561
5.926074349452725
5.534077213496708
4.819258906753383
3.7124434640540422
