,Power (kW)
185,0.8984214809479188
186,0.8869032568332019
187,0.8293121362596174
188,0.7717210156860329
189,0.6795752227682975
190,0.5643929816211285
191,0.4722471887033932
192,0.380101395785658
193,0.3225102752120735
194,0.2879556028679227
195,0.2649191546384889
196,0.253400930523772
197,0.24188270640905507
198,0.24188270640905507
199,0.23036448229433817
200,0.23036448229433817
201,0.24188270640905507
202,0.253400930523772
203,0.2764373787532058
204,0.35706494755622414
205,0.4492107404739594
206,0.5989476539652793
207,0.7256481192271652
208,0.7141298951124483
209,0.6565387745388638
210,0.5989476539652793
211,0.5759112057358454
212,0.5643929816211285
213,0.5528747575064116
214,0.5413565333916946
215,0.5413565333916946
216,0.5643929816211285
217,0.5643929816211285
218,0.5413565333916946
219,0.5183200851622609
220,0.506801861047544
221,0.5298383092769778
222,0.5413565333916946
223,0.6104658780799962
224,0.7371663433418821
225,0.8984214809479188
226,1.025121946209805
227,1.0596766185539557
228,1.0596766185539557
229,1.0481583944392387
230,1.013603722095088
231,0.9675308256362203
232,0.9214579291773527
233,0.8984214809479188
234,0.8869032568332019
235,0.8293121362596174
236,0.7717210156860329
237,0.6795752227682975
238,0.5643929816211285
239,0.4722471887033932
240,0.380101395785658
241,0.3225102752120735
242,0.2879556028679227
243,0.2649191546384889
244,0.253400930523772
245,0.24188270640905507
246,0.24188270640905507
247,0.23036448229433817
248,0.23036448229433817
249,0.24188270640905507
250,0.253400930523772
251,0.2764373787532058
252,0.35706494755622414
253,0.4492107404739594
254,0.5989476539652793
255,0.7256481192271652
256,0.7141298951124483
257,0.6565387745388638
258,0.5989476539652793
259,0.5759112057358454
260,0.5643929816211285
261,0.5528747575064116
262,0.5413565333916946
263,0.5413565333916946
264,0.5643929816211285
265,0.5643929816211285
266,0.5413565333916946
267,0.5183200851622609
268,0.506801861047544
269,0.5298383092769778
270,0.5413565333916946
271,0.6104658780799962
272,0.7371663433418821
273,0.8984214809479188
274,1.025121946209805
275,1.0596766185539557
276,1.0596766185539557
277,1.0481583944392387
278,1.013603722095088
279,0.9675308256362203
280,0.9214579291773527
281,0.8984214809479188
282,0.8869032568332019
283,0.8293121362596174
284,0.7717210156860329
285,0.6795752227682975
286,0.5643929816211285
287,0.4722471887033932
288,0.380101395785658
289,0.3225102752120735
290,0.2879556028679227
291,0.2649191546384889
292,0.253400930523772
293,0.24188270640905507
294,0.24188270640905507
295,0.23036448229433817
296,0.23036448229433817
297,0.24188270640905507
298,0.253400930523772
299,0.2764373787532058
300,0.35706494755622414
301,0.4492107404739594
302,0.5989476539652793
303,0.7256481192271652
304,0.7141298951124483
305,0.6565387745388638
306,0.5989476539652793
307,0.5759112057358454
308,0.5643929816211285
309,0.5528747575064116
310,0.5413565333916946
311,0.5413565333916946
312,0.5643929816211285
313,0.5643929816211285
314,0.5413565333916946
315,0.5183200851622609
316,0.506801861047544
317,0.5298383092769778
318,0.5413565333916946
319,0.6104658780799962
320,0.7371663433418821
321,0.8984214809479188
322,1.025121946209805
323,1.0596766185539557
324,1.0596766185539557
325,1.0481583944392387
326,1.013603722095088
327,0.9675308256362203
328,0.9214579291773527
329,0.8984214809479188
330,0.8869032568332019
331,0.8293121362596174
332,0.7717210156860329
333,0.6795752227682975
334,0.5643929816211285
335,0.4722471887033932
336,0.380101395785658
337,0.3225102752120735
338,0.2879556028679227
339,0.2649191546384889
340,0.253400930523772
341,0.24188270640905507
342,0.24188270640905507
343,0.23036448229433817
344,0.23036448229433817
345,0.24188270640905507
346,0.253400930523772
347,0.2764373787532058
348,0.35706494755622414
349,0.4492107404739594
350,0.5989476539652793
351,0.7256481192271652
352,0.7141298951124483
353,0.6565387745388638
354,0.5989476539652793
355,0.5759112057358454
356,0.5643929816211285
357,0.5528747575064116
358,0.5413565333916946
359,0.5413565333916946
360,0.5643929816211285
361,0.5643929816211285
362,0.5413565333916946
363,0.5183200851622609
364,0.506801861047544
365,0.5298383092769778
366,0.5413565333916946
367,0.6104658780799962
368,0.7371663433418821
369,0.8984214809479188
370,1.025121946209805
371,1.0596766185539557
372,1.0596766185539557
373,1.0481583944392387
374,1.013603722095088
375,0.9675308256362203
376,0.9214579291773527
377,0.8984214809479188
378,0.8869032568332019
379,0.8293121362596174
380,0.7717210156860329
381,0.6795752227682975
382,0.5643929816211285
383,0.4722471887033932
384,0.4492107404739594
385,0.36858317167094107
386,0.3225102752120735
387,0.2879556028679227
388,0.2649191546384889
389,0.253400930523772
390,0.24188270640905507
391,0.24188270640905507
392,0.24188270640905507
393,0.24188270640905507
394,0.253400930523772
395,0.2649191546384889
396,0.31099205109735656
397,0.36858317167094107
398,0.4492107404739594
399,0.5298383092769778
400,0.5874294298505623
401,0.645020550424147
402,0.6565387745388638
403,0.6565387745388638
404,0.6565387745388638
405,0.6565387745388638
406,0.645020550424147
407,0.645020550424147
408,0.6795752227682975
409,0.6795752227682975
410,0.6680569986535806
411,0.6219841021947131
412,0.5989476539652793
413,0.6104658780799962
414,0.6104658780799962
415,0.645020550424147
416,0.7256481192271652
417,0.8408303603743343
418,0.9560126015215034
419,1.025121946209805
420,1.025121946209805
421,1.0366401703245218
422,1.025121946209805
423,0.9675308256362203
424,0.9214579291773527
425,0.8523485844890513
426,0.8408303603743343
427,0.7947574639154666
428,0.7371663433418821
429,0.6795752227682975
430,0.5989476539652793
431,0.5298383092769778
432,0.4722471887033932
433,0.3916196199003749
434,0.3455467234415072
435,0.31099205109735656
436,0.2879556028679227
437,0.2649191546384889
438,0.253400930523772
439,0.24188270640905507
440,0.24188270640905507
441,0.24188270640905507
442,0.24188270640905507
443,0.253400930523772
444,0.2764373787532058
445,0.31099205109735656
446,0.35706494755622414
447,0.4376925163592425
448,0.506801861047544
449,0.6104658780799962
450,0.6680569986535806
451,0.7141298951124483
452,0.7832392398007498
453,0.8062756880301836
454,0.8408303603743343
455,0.8523485844890513
456,0.8869032568332019
457,0.8869032568332019
458,0.8523485844890513
459,0.7832392398007498
460,0.7256481192271652
461,0.7256481192271652
462,0.7371663433418821
463,0.7486845674565991
464,0.8293121362596174
465,0.9099397050626358
466,0.9905672738656541
467,1.0366401703245218
468,1.0596766185539557
469,1.0366401703245218
470,1.013603722095088
471,0.9790490497509372
472,0.9444943774067864
473,0.8984214809479188
474,0.8869032568332019
475,0.8293121362596174
476,0.7717210156860329
477,0.6910934468830144
478,0.5759112057358454
479,0.48376541281811014
480,0.380101395785658
481,0.3225102752120735
482,0.2879556028679227
483,0.2649191546384889
484,0.253400930523772
485,0.24188270640905507
486,0.24188270640905507
487,0.23036448229433817
488,0.23036448229433817
489,0.24188270640905507
490,0.253400930523772
491,0.2764373787532058
492,0.35706494755622414
493,0.4492107404739594
494,0.5989476539652793
495,0.7256481192271652
496,0.7141298951124483
497,0.6565387745388638
498,0.5989476539652793
499,0.5759112057358454
500,0.5643929816211285
501,0.5528747575064116
502,0.5413565333916946
503,0.5413565333916946
504,0.5643929816211285
505,0.5643929816211285
506,0.5413565333916946
507,0.5183200851622609
508,0.506801861047544
509,0.5298383092769778
510,0.5413565333916946
511,0.6104658780799962
512,0.7371663433418821
513,0.8984214809479188
514,1.025121946209805
515,1.0596766185539557
516,1.0596766185539557
517,1.0481583944392387
518,1.013603722095088
519,0.9675308256362203
520,0.9214579291773527
521,0.8984214809479188
522,0.8869032568332019
523,0.8293121362596174
524,0.7717210156860329
525,0.6795752227682975
526,0.5643929816211285
527,0.4722471887033932
528,0.380101395785658
529,0.3225102752120735
530,0.2879556028679227
531,0.2649191546384889
532,0.253400930523772
533,0.24188270640905507
534,0.24188270640905507
535,0.23036448229433817
536,0.23036448229433817
537,0.24188270640905507
538,0.253400930523772
539,0.2764373787532058
540,0.35706494755622414
541,0.4492107404739594
542,0.5989476539652793
543,0.7256481192271652
544,0.7141298951124483
545,0.6565387745388638
546,0.5989476539652793
547,0.5759112057358454
548,0.5643929816211285
549,0.5528747575064116
550,0.5413565333916946
551,0.5413565333916946
552,0.5643929816211285
553,0.5643929816211285
554,0.5413565333916946
555,0.5183200851622609
556,0.506801861047544
557,0.5298383092769778
558,0.5413565333916946
559,0.6104658780799962
560,0.7371663433418821
561,0.8984214809479188
562,1.025121946209805
563,1.0596766185539557
564,1.0596766185539557
565,1.0481583944392387
566,1.013603722095088
567,0.9675308256362203
568,0.9214579291773527
569,0.8984214809479188
570,0.8869032568332019
571,0.8293121362596174
572,0.7717210156860329
573,0.6795752227682975
574,0.5643929816211285
575,0.4722471887033932
576,0.380101395785658
577,0.3225102752120735
578,0.2879556028679227
579,0.2649191546384889
580,0.253400930523772
581,0.24188270640905507
582,0.24188270640905507
583,0.23036448229433817
584,0.23036448229433817
585,0.24188270640905507
586,0.253400930523772
587,0.2764373787532058
588,0.35706494755622414
589,0.4492107404739594
590,0.5989476539652793
591,0.7256481192271652
592,0.7141298951124483
593,0.6565387745388638
594,0.5989476539652793
595,0.5759112057358454
596,0.5643929816211285
597,0.5528747575064116
598,0.5413565333916946
599,0.5413565333916946
600,0.5643929816211285
601,0.5643929816211285
602,0.5413565333916946
603,0.5183200851622609
604,0.506801861047544
605,0.5298383092769778
606,0.5413565333916946
607,0.6104658780799962
608,0.7371663433418821
609,0.8984214809479188
610,1.025121946209805
611,1.0596766185539557
612,1.0596766185539557
613,1.0481583944392387
614,1.013603722095088
615,0.9675308256362203
616,0.9214579291773527
617,0.8984214809479188
618,0.8869032568332019
619,0.8293121362596174
620,0.7717210156860329
621,0.6795752227682975
622,0.5643929816211285
623,0.4722471887033932
624,0.380101395785658
625,0.3225102752120735
626,0.2879556028679227
627,0.2649191546384889
